"Entity","Year","DeathRate","Normalized_DeathRate"
"Denmark",1992,175.87437,78.4763893315635
"Denmark",1993,178.22075,79.5233607032295
"Denmark",1994,179.98509,80.3106217052348
"Denmark",1995,179.11816,79.9237914001528
"Denmark",1996,173.56319,77.4451244491629
"Denmark",1997,173.58836,77.4563554814019
"Denmark",1998,169.43248,75.6019723959344
"Denmark",1999,172.35997,76.9082391646754
"Denmark",2000,169.91495,75.8172539264996
"Denmark",2001,166.92233,74.4819256905467
"Denmark",2002,160.8321,71.7644219371643
"Denmark",2003,158.40169,70.6799557844479
"Denmark",2004,158.83855,70.8748858100303
"Denmark",2005,157.7513,70.3897471607732
"Denmark",2006,158.3554,70.6593008586497
"Denmark",2007,151.66928,67.6759067675291
"Denmark",2008,149.18405,66.5669795426101
"Denmark",2009,144.07698,64.2881687433814
"Denmark",2010,145.95876,65.1278323050268
"Denmark",2011,141.39964,63.0935206760537
"Denmark",2012,141.1209,62.969144914183
"Denmark",2013,135.6875,60.5447233580795
"Denmark",2014,133.53877,59.5859448160531
"Denmark",2020,118.056694,52.6777328700097
"Denmark",2019,123.59832,55.1504456337053
"Denmark",2018,121.04418,54.0107702788067
"Denmark",2017,125.69718,56.0869718285821
"Denmark",2016,132.17752,58.9785454264912
"Denmark",2015,130.73848,58.3364355880668
"Dominican Republic",1965,35.82453,15.9851589739897
"Dominican Republic",1966,41.93062,18.7097395716831
"Dominican Republic",1967,47.208923,21.064955748082
"Dominican Republic",1968,46.438343,20.7211174952933
"Dominican Republic",1969,42.894863,19.1399916264779
"Dominican Republic",1970,42.55918,18.9902074947708
"Dominican Republic",1971,45.295208,20.2110425632919
"Dominican Republic",1972,43.597412,19.4534739653116
"Dominican Republic",1973,40.035202,17.8639906378615
"Dominican Republic",1974,40.67971,18.1515746714834
"Dominican Republic",1975,43.93251,19.6029970658761
"Dominican Republic",1976,46.739773,20.8556176958411
"Dominican Republic",1977,47.6791,21.2747520549956
"Dominican Republic",1978,46.2628,20.6427889656023
"Dominican Republic",1979,48.36089,21.5789715810264
"Dominican Republic",1980,50.059128,22.3367374025367
"Dominican Republic",1981,57.956993,25.8608206935138
"Dominican Republic",1982,58.738228,26.2094132827549
"Dominican Republic",1983,64.50687,28.7834221932426
"Dominican Republic",1984,67.2192,29.9936830463486
"Dominican Republic",1985,63.408363,28.2932605908701
"Dominican Republic",1986,51.7059,23.0715387303954
"Dominican Republic",1987,55.641487,24.8276255192791
"Dominican Republic",1988,50.917675,22.7198271536553
"Dominican Republic",1989,52.33716,23.3532114126028
"Dominican Republic",1990,51.983803,23.195541016939
"Dominican Republic",1991,49.695915,22.1746691898785
"Dominican Republic",1992,47.434498,21.1656089104698
"Dominican Republic",1994,49.137066,21.9253068086426
"Dominican Republic",1995,50.05284,22.3339316524088
"Dominican Republic",1996,54.09334,24.1368313648239
"Dominican Republic",1997,59.191837,26.4118168307437
"Dominican Republic",1998,62.33566,27.8146129160262
"Dominican Republic",1999,63.64839,28.4003623379984
"Dominican Republic",2000,54.996155,24.5396738110221
"Dominican Republic",2001,60.327343,26.9184876489211
"Dominican Republic",2002,58.141495,25.9431467924471
"Dominican Republic",2003,59.80597,26.6858473242679
"Dominican Republic",2004,61.143143,27.2825033859309
"Dominican Republic",2005,60.123363,26.8274703284562
"Dominican Republic",2006,53.958332,24.0765898391776
"Dominican Republic",2007,50.39204,22.4852850944212
"Dominican Republic",2008,49.810867,22.2259615863001
"Dominican Republic",2009,51.74848,23.0905382279216
"Dominican Republic",2010,56.04505,25.0076981876719
"Dominican Republic",2011,56.174747,25.0655699075089
"Dominican Republic",2012,53.73167,23.9754516496923
"Dominican Republic",2013,56.37503,25.1549376003938
"Dominican Republic",2014,52.25224,23.31531950725
"Dominican Republic",2018,47.647526,21.2606635126073
"Dominican Republic",2017,45.304005,20.214967846987
"Dominican Republic",2016,47.075428,21.0053893337499
"Dominican Republic",2015,44.894165,20.0320943367442
"Ecuador",1966,64.666725,28.8547506262405
"Ecuador",1967,70.573135,31.4902325939191
"Ecuador",1968,61.031097,27.2325076672878
"Ecuador",1969,66.17795,29.5290699228361
"Ecuador",1970,65.93186,29.4192628221732
"Ecuador",1971,63.52932,28.3472324608155
"Ecuador",1972,62.92192,28.0762062795704
"Ecuador",1973,64.940125,28.9767436422965
"Ecuador",1974,66.39394,29.6254461903486
"Ecuador",1975,66.505295,29.6751335798984
"Ecuador",1977,72.97119,32.5602617165167
"Ecuador",1978,76.95839,34.3393785914929
"Ecuador",1979,86.74685,38.7070587595381
"Ecuador",1980,89.10961,39.7613390031975
"Ecuador",1981,81.24698,36.2529778187336
"Ecuador",1982,102.834625,45.8855378885811
"Ecuador",1983,85.21234,38.022349531052
"Ecuador",1984,103.35074,46.1158320564002
"Ecuador",1985,109.52672,48.8715980670131
"Ecuador",1986,104.93878,46.8244267499539
"Ecuador",1987,96.78581,43.1865138014751
"Ecuador",1988,99.758194,44.5128125909286
"Ecuador",1989,90.4654,40.3663021020949
"Ecuador",1990,88.04647,39.286958406673
"Ecuador",1991,90.44987,40.3593725061207
"Ecuador",1992,86.90985,38.779790513807
"Ecuador",1993,85.52041,38.1598125466203
"Ecuador",1994,83.36823,37.199494590163
"Ecuador",1995,84.956215,37.9080647423272
"Ecuador",1996,85.10768,37.9756494979122
"Ecuador",1997,85.33991,38.0792721684268
"Ecuador",1998,83.83618,37.4082971939063
"Ecuador",1999,83.54445,37.2781252020481
"Ecuador",2000,81.135605,36.2032815050422
"Ecuador",2001,79.437645,35.4456397291005
"Ecuador",2002,75.669235,33.7641485014648
"Ecuador",2003,74.46914,33.2286576141066
"Ecuador",2004,77.28333,34.4843691205245
"Ecuador",2005,79.40372,35.4305021538639
"Ecuador",2006,80.274536,35.8190664196643
"Ecuador",2007,79.11958,35.3037168737536
"Ecuador",2008,79.17023,35.3263172624267
"Ecuador",2009,77.31026,34.4963854772267
"Ecuador",2010,78.75738,35.1421006688689
"Ecuador",2011,77.241905,34.4658849921773
"Ecuador",2012,77.94874,34.7812797745619
"Ecuador",2013,73.149864,32.6399873205796
"Ecuador",2014,71.49405,31.9011513882908
"Ecuador",2021,68.440346,30.5385670389774
"Ecuador",2020,69.94774,31.2111769162441
"Ecuador",2019,74.41811,33.2058876667426
"Ecuador",2018,72.8911,32.524524991367
"Ecuador",2017,72.016335,32.1341986538022
"Ecuador",2016,72.76453,32.4680485610736
"Ecuador",2015,72.14086,32.1897625906141
"Egypt",1965,29.095768,12.9827377205038
"Egypt",1966,32.670837,14.5779588248137
"Egypt",1967,32.010704,14.2834028055449
"Egypt",1970,33.04221,14.7436680872562
"Egypt",1971,30.648237,13.6754603819649
"Egypt",1972,29.97308,13.374200547505
"Egypt",1973,28.152067,12.5616516515753
"Egypt",1974,27.88258,12.4414046438288
"Egypt",1975,27.100697,12.092522912399
"Egypt",1976,25.57693,11.4126072865884
"Egypt",1977,25.824377,11.5230198902607
"Egypt",1978,26.03169,11.6155244189279
"Egypt",1979,26.840593,11.9764626656973
"Egypt",1980,25.736454,11.4837880250424
"Egypt",1987,29.918959,13.3500513740523
"Egypt",1991,29.926996,13.3536375403656
"Egypt",1992,31.07285,13.8649257094213
"Egypt",2000,34.48653,15.3881338990704
"Egypt",2001,38.317127,17.0973734064774
"Egypt",2002,40.264885,17.9664768189397
"Egypt",2003,43.1484,19.253121631276
"Egypt",2009,45.967266,20.5109196020065
"Egypt",2010,47.154182,21.0405299262388
"Egypt",2011,47.68597,21.2778174976448
"Egypt",2012,48.167717,21.4927764204902
"Egypt",2013,50.8503,22.6897639515457
"Egypt",2014,56.59433,25.2527908133458
"Egypt",2004,43.5544,19.4342817063262
"Egypt",2005,43.815716,19.5508827560105
"Egypt",2006,43.989975,19.628638355809
"Egypt",2007,42.821415,19.1072186087629
"Egypt",2008,44.541523,19.8747429791435
"Egypt",2019,42.517662,18.971681869165
"Egypt",2018,47.093452,21.0134317701851
"Egypt",2017,46.626793,20.805205219784
"Egypt",2016,48.54315,21.6602972836832
"Egypt",2015,48.881634,21.8113312414253
"El Salvador",1990,56.12234,25.0421855329937
"El Salvador",1991,59.791847,26.6795455416572
"El Salvador",1992,67.40216,30.0753210939623
"El Salvador",1993,66.959,29.8775799637671
"El Salvador",1995,57.833214,25.8055896271846
"El Salvador",1996,68.78421,30.6920015908175
"El Salvador",1997,74.40802,33.2013854372912
"El Salvador",1998,70.47239,31.445279461503
"El Salvador",1999,69.47012,30.9980594900237
"El Salvador",2000,74.34985,33.1754295713659
"El Salvador",2001,75.30756,33.6027665552978
"El Salvador",2002,74.62281,33.2972262563061
"El Salvador",2003,73.500404,32.7964007508951
"El Salvador",2004,72.818726,32.4922312000574
"El Salvador",2005,73.979355,33.0101120787409
"El Salvador",2006,71.48721,31.898099331854
"El Salvador",2007,71.19491,31.7676730019594
"El Salvador",2008,68.92518,30.7549034030831
"El Salvador",2009,67.754486,30.2325314501253
"El Salvador",2010,65.430016,29.1953364756128
"El Salvador",2011,66.53407,29.6879731886659
"El Salvador",2012,64.6469,28.8459045708516
"El Salvador",2013,66.97792,29.8860222017473
"El Salvador",2014,64.33159,28.705211016014
"El Salvador",2018,51.084286,22.7941701616952
"El Salvador",2017,51.654552,23.0486268891794
"El Salvador",2016,55.513096,24.7703365458905
"El Salvador",2015,50.708813,22.626631450219
"Estonia",1981,144.3141,64.393973366524
"Estonia",1982,146.17892,65.2260692560688
"Estonia",1985,150.58029,67.1899917179504
"Estonia",1986,149.02774,66.4972329137157
"Estonia",1987,148.03539,66.0544393164839
"Estonia",1988,151.6701,67.6762726573358
"Estonia",1989,156.80878,69.9691880624078
"Estonia",1990,152.1438,67.8876409517972
"Estonia",1991,166.89229,74.4685216298213
"Estonia",1992,159.23508,71.0518203040196
"Estonia",1993,164.70055,73.4905517212237
"Estonia",1994,157.97466,70.4894119744757
"Estonia",1995,157.96774,70.4863242214724
"Estonia",1996,158.89287,70.8991237786922
"Estonia",1997,159.35493,71.105298222726
"Estonia",1998,161.44693,72.0387634370243
"Estonia",1999,152.49754,68.0454822447732
"Estonia",2000,152.95102,68.2478282320486
"Estonia",2001,149.35258,66.6421788220392
"Estonia",2002,151.81653,67.7416107602659
"Estonia",2003,147.08282,65.6293958369504
"Estonia",2004,149.57881,66.7431242500653
"Estonia",2005,148.8317,66.4097584774772
"Estonia",2006,150.0686,66.9616720164665
"Estonia",2007,146.1731,65.2234723308551
"Estonia",2008,143.57333,64.063436546832
"Estonia",2009,141.53232,63.1527234316145
"Estonia",2010,139.6251,62.3017083618181
"Estonia",2011,140.76373,62.8097731309177
"Estonia",2012,139.71555,62.3420677923311
"Estonia",2013,136.428,60.8751397018596
"Estonia",2014,140.36728,62.6328743334949
"Estonia",2021,122.53371,54.6754091127712
"Estonia",2020,124.52628,55.5645079569655
"Estonia",2019,127.96367,57.0982957165146
"Estonia",2018,135.09903,60.2821438768854
"Estonia",2017,132.60434,59.1689955329763
"Estonia",2016,132.98738,59.3399106934375
"Estonia",2015,138.97462,62.011459579506
"Fiji",1978,63.19407,28.1976415367747
"Fiji",2001,63.131863,28.1698843328617
"Fiji",2002,62.627,27.9446108871226
"Fiji",2003,74.562065,33.2701214071462
"Fiji",2004,83.10746,37.0831371695452
"Fiji",2005,91.53117,40.8418562232435
"Fiji",2006,97.59457,43.5473882406318
"Fiji",2007,104.98313,46.8442160340142
"Fiji",2008,97.99912,43.727901315414
"Fiji",2009,93.56342,41.7486605644279
"Fiji",2011,106.52619,47.5327403330463
"Fiji",2012,96.63075,43.1173249314325
"Finland",1952,167.43764,74.7118606616653
"Finland",1953,168.61703,75.238112831403
"Finland",1954,164.48984,73.396531427101
"Finland",1955,163.3343,72.8809212962548
"Finland",1956,161.69858,72.1510514490597
"Finland",1957,167.6271,74.7963990553082
"Finland",1958,163.97882,73.1685106843616
"Finland",1959,163.35213,72.8888771685162
"Finland",1960,165.22646,73.7252164874052
"Finland",1961,163.07253,72.7641176685555
"Finland",1962,157.92886,70.4689756901474
"Finland",1963,161.26477,71.9574823550756
"Finland",1964,162.55237,72.5320185930921
"Finland",1965,157.82407,70.422217650087
"Finland",1966,157.0955,70.0971245567881
"Finland",1967,155.57468,69.4185239032464
"Finland",1968,160.31482,71.5336079380954
"Finland",1969,160.65814,71.6867997532832
"Finland",1970,156.3491,69.7640755912277
"Finland",1971,158.5651,70.7528704836202
"Finland",1972,153.44041,68.4661975156171
"Finland",1973,152.16565,67.8973905765259
"Finland",1974,152.33495,67.9729334354077
"Finland",1975,148.25192,66.1510565358205
"Finland",1976,151.36682,67.5409469736875
"Finland",1977,147.76054,65.9317993001599
"Finland",1978,149.10309,66.5308546172996
"Finland",1979,149.45796,66.6892001242776
"Finland",1980,145.4584,64.9045681297752
"Finland",1981,145.04294,64.7191869357349
"Finland",1982,140.77797,62.8161271197569
"Finland",1983,143.31735,63.949216458134
"Finland",1984,141.16753,62.9899515503889
"Finland",1985,139.39398,62.1985809811639
"Finland",1986,136.8225,61.0511683954737
"Finland",1987,134.72592,60.1156595527425
"Finland",1988,134.04092,59.8100077019804
"Finland",1989,133.40826,59.527710329859
"Finland",1990,131.90497,58.8569316864544
"Finland",1991,127.54838,56.9129903776781
"Finland",1992,129.60947,57.8326633310903
"Finland",1993,129.01852,57.5689772563342
"Finland",1994,123.04244,54.9024080412942
"Finland",1995,124.54756,55.5740032436578
"Finland",1996,122.297066,54.5698168841993
"Finland",1997,121.72051,54.312553514173
"Finland",1998,120.417336,53.7310680470707
"Finland",1999,117.95293,52.6314326384149
"Finland",2000,116.115135,51.811395495245
"Finland",2001,114.63212,51.1496637004159
"Finland",2002,111.665054,49.8257378402212
"Finland",2003,111.43909,49.7249111032787
"Finland",2004,109.96323,49.066371920117
"Finland",2005,109.17647,48.7153140367511
"Finland",2006,107.27517,47.8669405128767
"Finland",2007,105.741,47.1823829947983
"Finland",2008,104.73005,46.7312899458523
"Finland",2009,102.690056,45.8210301770295
"Finland",2010,105.88134,47.2450036966026
"Finland",2011,102.94534,45.9349397055988
"Finland",2012,102.32629,45.6587152118553
"Finland",2013,101.635796,45.350611899388
"Finland",2014,98.68556,44.0341957043734
"Finland",2020,94.683266,42.2483437797104
"Finland",2019,95.75032,42.7244708307515
"Finland",2018,95.38075,42.5595660796768
"Finland",2017,97.87481,43.6724333131246
"Finland",2016,99.0899,44.2146150756685
"Finland",2015,98.66112,44.0232904033038
"France",1950,136.34634,60.8387024315921
"France",1951,134.8921,60.1898102455304
"France",1952,140.58078,62.7281395453748
"France",1953,139.9933,62.4660018091912
"France",1954,140.65436,62.7609714624245
"France",1955,141.29353,63.0461736426459
"France",1956,143.40096,63.9865238322103
"France",1957,145.2973,64.832684168961
"France",1958,146.6053,65.4163230314381
"France",1959,147.0687,65.623095392961
"France",1960,149.26286,66.6021451226956
"France",1961,149.31892,66.6271594916791
"France",1962,150.7052,67.2457274444886
"France",1963,153.43538,68.4639530939977
"France",1964,153.58205,68.5293982866273
"France",1965,153.37729,68.4380329246389
"France",1966,155.27155,69.2832651506603
"France",1967,154.94458,69.1373688212534
"France",1968,156.90987,70.014295136267
"France",1969,151.6476,67.6662329980043
"France",1970,148.8401,66.413506616961
"France",1971,151.74152,67.7081407670898
"France",1972,154.50168,68.9397437048993
"France",1973,154.21838,68.8133332387374
"France",1974,157.09615,70.097414591391
"France",1975,156.40973,69.7911291265733
"France",1976,158.41098,70.6841010482341
"France",1977,156.99542,70.0524681520811
"France",1978,158.12381,70.5559637606672
"France",1979,158.0532,70.5244570786492
"France",1980,157.83023,70.4249662857085
"France",1981,158.69795,70.8121490943848
"France",1982,157.92107,70.4654997369832
"France",1983,158.28056,70.6259067206774
"France",1984,158.97095,70.9339636276083
"France",1985,158.10246,70.5464372394792
"France",1986,161.70953,72.1559374166011
"France",1987,158.33351,70.6495333856377
"France",1988,157.77425,70.3999876132914
"France",1989,157.25058,70.1663223509723
"France",1990,154.58832,68.9784030864322
"France",1991,153.98978,68.7113302999283
"France",1992,153.79353,68.6237621602027
"France",1993,152.99083,68.2655917359593
"France",1994,149.22333,66.5845065567676
"France",1995,148.13538,66.0990555625536
"France",1996,147.19441,65.6791880851643
"France",1997,144.20316,64.344471152913
"France",1998,147.37868,65.7614106640548
"France",1999,145.81454,65.0634803197466
"France",2000,143.25089,63.9195615355039
"France",2001,141.87491,63.3055895156328
"France",2002,141.03096,62.9290130492815
"France",2003,138.98528,62.0162161469938
"France",2004,135.68227,60.5423896950438
"France",2005,134.9738,60.2262653640811
"France",2006,131.46121,58.6589228320103
"France",2007,128.95006,57.5384299195413
"France",2008,127.663994,56.9645781631877
"France",2009,126.69309,56.5313539230237
"France",2010,123.92268,55.2951773626297
"France",2011,121.30128,54.1254901194358
"France",2012,119.34741,53.2536594892919
"France",2013,116.27873,51.8843927427274
"France",2014,116.626,52.0393470758868
"France",2017,112.73597,50.3035881430106
"France",2016,114.820946,51.2339191987692
"France",2015,116.05708,51.7854909431341
"French Guiana",1968,96.17738,42.9150280269361
"French Guiana",1969,59.19353,26.4125722593325
"French Guiana",1970,85.97023,38.3605254159777
"French Guiana",1971,121.241776,54.0989390132639
"French Guiana",1972,64.32406,28.701851076691
"French Guiana",1973,100.15142,44.688272816721
"French Guiana",1974,110.16462,49.156233564241
"French Guiana",1975,100.34744,44.7757383288179
"French Guiana",1976,103.91398,46.3671537329305
"French Guiana",1977,132.61446,59.1735111486401
"French Guiana",1978,138.23116,61.679722462765
"French Guiana",1979,96.840515,43.2109235598633
"French Guiana",2001,113.27883,50.5458161192219
"French Guiana",2002,108.57194,48.4455684698296
"French Guiana",2003,90.83959,40.5332683298857
"French Guiana",2004,108.41706,48.3764599170617
"French Guiana",2005,107.8517,48.1241922815188
"French Guiana",2006,77.5637,34.6094721999379
"French Guiana",2007,87.69866,39.1317631216897
"French Guiana",2008,97.67012,43.5810991856319
"French Guiana",2009,89.525276,39.9468121158966
"French Guiana",2010,86.563225,38.6251239842152
"French Guiana",2011,77.9138,34.7656892991376
"French Guiana",2012,98.10791,43.7764441838
"French Guiana",2013,76.11521,33.9631457045942
"French Guiana",2014,94.068924,41.9742200289062
"French Guiana",2016,110.383736,49.2540046750901
"French Guiana",2015,99.845856,44.5519279960987
"Georgia",1981,86.06847,38.4043607996549
"Georgia",1982,86.796295,38.7291214686781
"Georgia",1985,88.24503,39.3755572847567
"Georgia",1986,90.511185,40.3867316933171
"Georgia",1987,90.287964,40.2871289023988
"Georgia",1988,90.36265,40.3204543244806
"Georgia",1989,87.92202,39.2314279353922
"Georgia",1990,86.78534,38.7242332701013
"Georgia",1991,84.1995,37.5704131507222
"Georgia",1992,73.27751,32.6969438696925
"Georgia",1994,62.383675,27.8360375490398
"Georgia",1995,59.93937,26.7453713489273
"Georgia",1996,61.565887,27.4711347523522
"Georgia",1997,66.6279,29.7298407991141
"Georgia",1998,75.63667,33.7496177678589
"Georgia",1999,74.6252,33.2982926912306
"Georgia",2000,75.43297,33.6587253853768
"Georgia",2001,72.905785,32.5310775423574
"Georgia",2004,93.344154,41.6508225225166
"Georgia",2005,75.42394,33.6546961354317
"Georgia",2006,78.70956,35.1207630462361
"Georgia",2007,72.47834,32.3403485564465
"Georgia",2009,81.26962,36.2630799470566
"Georgia",2010,43.708725,19.503142614164
"Georgia",2011,65.98022,29.44084139663
"Georgia",2012,71.273796,31.8028724937831
"Georgia",2013,68.78378,30.6918097217725
"Georgia",2014,95.27938,42.5143340678348
"Georgia",2021,120.10532,53.5918442983592
"Georgia",2020,127.64884,56.9578163410761
"Georgia",2019,124.91433,55.7376586149045
"Georgia",2018,118.542175,52.8943579300971
"Georgia",2017,116.50154,51.9838121425351
"Georgia",2016,113.39266,50.5966078712982
"Georgia",2015,103.82637,46.3280615305287
"Germany",1990,153.80151,68.6273228927123
"Germany",1991,156.33183,69.7563695949319
"Germany",1992,156.11032,69.65753026433
"Germany",1993,155.53261,69.3997519713317
"Germany",1994,152.40137,68.0025705097546
"Germany",1995,150.62024,67.2078176908525
"Germany",1996,148.67407,66.3394228552354
"Germany",1997,145.0549,64.7245235724285
"Germany",1998,144.64832,64.543104697271
"Germany",1999,141.51913,63.1468379602107
"Germany",2000,139.25272,62.1355497688447
"Germany",2001,134.91528,60.2001533256773
"Germany",2002,134.44957,59.9923502257964
"Germany",2003,132.21336,58.9945374882887
"Germany",2004,129.78032,57.9088978109482
"Germany",2005,128.29051,57.2441340390009
"Germany",2006,126.0064,56.224947982294
"Germany",2007,123.858925,55.2667294301547
"Germany",2008,124.26995,55.450131695789
"Germany",2009,122.15641,54.5070551809573
"Germany",2010,121.16237,54.0635074937579
"Germany",2011,120.52428,53.7787872171845
"Germany",2012,118.24465,52.7616001682022
"Germany",2013,119.7091,53.4150481285651
"Germany",2014,116.915665,52.1685976501218
"Germany",2020,109.288086,48.7651178863492
"Germany",2019,111.14273,49.5926731726336
"Germany",2018,112.7204,50.2966406987532
"Germany",2017,113.035164,50.4370906245244
"Germany",2016,116.3006,51.8941512915977
"Germany",2015,116.18849,51.8441270157014
"Greece",1961,103.962746,46.3889134674623
"Greece",1962,104.2898,46.534847278264
"Greece",1963,106.03757,47.3147146289304
"Greece",1964,107.188484,47.828260605818
"Greece",1965,108.62248,48.4681197757238
"Greece",1966,108.648476,48.479719375012
"Greece",1967,110.36706,49.2465637258006
"Greece",1968,110.905556,49.4868444543086
"Greece",1969,112.960175,50.4036300016969
"Greece",1970,106.12997,47.3559441632522
"Greece",1971,108.48366,48.4061773086833
"Greece",1972,111.73165,49.8554534470144
"Greece",1973,111.75881,49.8675724313454
"Greece",1974,116.16489,51.8335965285803
"Greece",1975,118.19266,52.73840186204
"Greece",1976,124.64641,55.6181108136546
"Greece",1977,123.73699,55.2123211696837
"Greece",1978,124.0778,55.3643930050972
"Greece",1979,126.217155,56.3189883557354
"Greece",1980,121.45204,54.1927602990284
"Greece",1981,122.41299,54.6215429939041
"Greece",1982,123.03142,54.8974908392571
"Greece",1983,124.28231,55.4556468153152
"Greece",1984,123.06664,54.9132062526641
"Greece",1985,124.32627,55.4752620786137
"Greece",1986,123.11359,54.9341556751361
"Greece",1987,124.03232,55.3440995070349
"Greece",1988,124.27046,55.4503592614006
"Greece",1989,123.91625,55.2923082510963
"Greece",1990,122.68819,54.7443391827066
"Greece",1991,123.26239,55.0005512888491
"Greece",1992,124.2579,55.4447549004581
"Greece",1993,125.13548,55.8363373109571
"Greece",1994,125.66969,56.0747055959142
"Greece",1995,126.42798,56.4130599636725
"Greece",1996,125.951065,56.2002571134445
"Greece",1997,124.905,55.733495502835
"Greece",1998,121.97887,54.4278355757247
"Greece",1999,125.37768,55.9444086660733
"Greece",2000,125.136536,55.8368085056351
"Greece",2001,126.01493,56.2287541286984
"Greece",2002,123.02949,54.89662965959
"Greece",2003,122.55063,54.6829589365886
"Greece",2004,123.75015,55.218193254875
"Greece",2005,122.64236,54.7238895121658
"Greece",2006,118.09085,52.6929735190822
"Greece",2007,120.8113,53.9068575736892
"Greece",2008,119.890656,53.4960597014366
"Greece",2009,117.48512,52.422692503663
"Greece",2010,114.190094,50.9524285690509
"Greece",2011,112.724,50.2982470442462
"Greece",2012,117.172966,52.2834071783743
"Greece",2013,117.96768,52.6380141928656
"Greece",2014,117.44503,52.4048040617695
"Greece",2020,112.145935,50.0403103477341
"Greece",2019,112.52023,50.2073234272684
"Greece",2018,113.32022,50.5642846303212
"Greece",2017,114.718956,51.1884105385367
"Greece",2016,116.75197,52.0955557819313
"Greece",2015,117.035164,52.2219189501426
"Grenada",1985,142.38858,63.5347927071379
"Grenada",1988,28.618793,12.7699080978509
"Grenada",1989,92.12884,41.1085408095865
"Grenada",1990,106.20888,47.3911543640458
"Grenada",1991,91.65441,40.8968467839558
"Grenada",1992,90.03846,40.1757984507601
"Grenada",1993,92.70841,41.3671490477562
"Grenada",1994,134.9494,60.2153779112948
"Grenada",1995,119.830414,53.4691792944386
"Grenada",1996,143.73842,64.137100873901
"Grenada",2001,91.914474,41.0128891823742
"Grenada",2002,135.80725,60.5981566560777
"Grenada",2003,146.40132,65.3253057109732
"Grenada",2004,137.94812,61.5534280104443
"Grenada",2005,132.57292,59.1549757064786
"Grenada",2006,152.65639,68.1163622396543
"Grenada",2007,147.30084,65.7266779048382
"Grenada",2008,134.46729,60.0002570152789
"Grenada",2009,132.61998,59.1759742117295
"Grenada",2010,130.86617,58.3934117702914
"Grenada",2011,145.28954,64.8292216020092
"Grenada",2012,143.69048,64.1157097064185
"Grenada",2013,115.246994,51.4240248333874
"Grenada",2014,130.37076,58.1723563200927
"Grenada",2021,127.15723,56.7384564777868
"Grenada",2020,138.03261,61.5911280467522
"Grenada",2019,152.04393,67.8430782505773
"Grenada",2018,130.2277,58.108521935027
"Grenada",2017,137.99884,61.5760596336131
"Grenada",2016,150.48457,67.1472807761183
"Grenada",2015,130.02339,58.0173573662252
"Guadeloupe",1974,110.69818,49.3943118145952
"Guadeloupe",1981,111.84799,49.907365178865
"Guadeloupe",2000,105.24623,46.9616131171317
"Guadeloupe",2001,112.85319,50.3558925370929
"Guadeloupe",2002,122.35517,54.5957433004572
"Guadeloupe",2003,108.91767,48.5998356440836
"Guadeloupe",2004,105.05997,46.8785025861493
"Guadeloupe",2005,117.14073,52.2690232468981
"Guadeloupe",2006,119.124344,53.1541258604713
"Guadeloupe",2007,107.96704,48.175657806288
"Guadeloupe",2008,98.43897,43.9241655001698
"Guadeloupe",2009,99.461044,44.3802221566893
"Guadeloupe",2010,101.04125,45.0853212639672
"Guadeloupe",2011,89.89994,40.1139898458439
"Guadeloupe",2012,94.95033,42.3675096276986
"Guadeloupe",2013,91.59314,40.8695076760781
"Guadeloupe",2014,92.44495,41.2495913300893
"Guadeloupe",2016,95.22585,42.4904486027672
"Guadeloupe",2015,90.39125,40.3332158470088
"Guatemala",1963,75.0007,33.465843450298
"Guatemala",1964,80.30608,35.8331415758401
"Guatemala",1965,51.979294,23.1935290692089
"Guatemala",1966,54.687355,24.4018850642844
"Guatemala",1967,58.67008,26.1790051625713
"Guatemala",1968,52.88985,23.5998256044243
"Guatemala",1969,56.373764,25.1543727022287
"Guatemala",1970,52.54883,23.4476600655237
"Guatemala",1971,54.09498,24.1375631444374
"Guatemala",1974,56.603516,25.2568896715956
"Guatemala",1975,59.85697,26.7086038854196
"Guatemala",1976,54.52963,24.3315070523699
"Guatemala",1977,52.77036,23.5465083202673
"Guatemala",1978,60.054558,26.7967690502201
"Guatemala",1979,61.862396,27.6034391678524
"Guatemala",1980,59.160843,26.3979870884627
"Guatemala",1981,59.929886,26.7411395209672
"Guatemala",1984,66.11328,29.5002137108816
"Guatemala",1986,52.64457,23.4903799314974
"Guatemala",1987,53.427547,23.8397498134743
"Guatemala",1988,58.244198,25.9889735983286
"Guatemala",1989,56.550117,25.2330626596557
"Guatemala",1990,56.088787,25.0272139467913
"Guatemala",1991,57.928715,25.8482028496658
"Guatemala",1992,58.542213,26.1219500016934
"Guatemala",1993,62.694244,27.9746156361046
"Guatemala",1994,85.245255,38.0370364371364
"Guatemala",1995,82.631996,36.8709817657922
"Guatemala",1996,71.60665,31.9513943056569
"Guatemala",1997,81.98139,36.580676761388
"Guatemala",1998,85.17787,38.006968772956
"Guatemala",1999,86.34948,38.5297494516003
"Guatemala",2000,88.12921,39.3238775805885
"Guatemala",2001,85.40575,38.1086504426664
"Guatemala",2002,89.99588,40.1567989532339
"Guatemala",2003,90.85144,40.5385558838004
"Guatemala",2004,93.001884,41.4980992247643
"Guatemala",2005,89.77957,40.0602798994553
"Guatemala",2006,92.01621,41.0582845060079
"Guatemala",2007,89.82972,40.0826571845877
"Guatemala",2008,87.84056,39.195079906541
"Guatemala",2009,88.97451,39.7010564264997
"Guatemala",2010,87.22694,38.9212783172496
"Guatemala",2011,82.43203,36.7817555205521
